Cosine,Rh-Rh-Rh,Rh-Rh-C,Rh-Rh-O,Rh-Rh-P,Rh-Rh-H,Rh-Rh-Br,Rh-Rh-F,Rh-Rh-Cl,Rh-Rh-S,Rh-Rh-N,Rh-C-Rh,Rh-C-C,Rh-C-O,Rh-C-P,Rh-C-H,Rh-C-Br,Rh-C-F,Rh-C-Cl,Rh-C-S,Rh-C-N,Rh-O-Rh,Rh-O-C,Rh-O-O,Rh-O-P,Rh-O-H,Rh-O-Br,Rh-O-F,Rh-O-Cl,Rh-O-S,Rh-O-N,Rh-P-Rh,Rh-P-C,Rh-P-O,Rh-P-P,Rh-P-H,Rh-P-Br,Rh-P-F,Rh-P-Cl,Rh-P-S,Rh-P-N,Rh-H-Rh,Rh-H-C,Rh-H-O,Rh-H-P,Rh-H-H,Rh-H-Br,Rh-H-F,Rh-H-Cl,Rh-H-S,Rh-H-N,Rh-Br-Rh,Rh-Br-C,Rh-Br-O,Rh-Br-P,Rh-Br-H,Rh-Br-Br,Rh-Br-F,Rh-Br-Cl,Rh-Br-S,Rh-Br-N,Rh-F-Rh,Rh-F-C,Rh-F-O,Rh-F-P,Rh-F-H,Rh-F-Br,Rh-F-F,Rh-F-Cl,Rh-F-S,Rh-F-N,Rh-Cl-Rh,Rh-Cl-C,Rh-Cl-O,Rh-Cl-P,Rh-Cl-H,Rh-Cl-Br,Rh-Cl-F,Rh-Cl-Cl,Rh-Cl-S,Rh-Cl-N,Rh-S-Rh,Rh-S-C,Rh-S-O,Rh-S-P,Rh-S-H,Rh-S-Br,Rh-S-F,Rh-S-Cl,Rh-S-S,Rh-S-N,Rh-N-Rh,Rh-N-C,Rh-N-O,Rh-N-P,Rh-N-H,Rh-N-Br,Rh-N-F,Rh-N-Cl,Rh-N-S,Rh-N-N
0.2512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004642696163623548,0.0010708501302096724,0.0,0.009605475289788227,0.0,0.0,0.0,0.0,0.0,0.0,0.00014949796619210122,0.0,0.0,0.0008836697309618684,0.0,0.0,0.0,0.0,0.0,0.0,0.001258690138016876,5.416068258477647e-06,0.0,0.011234955326156676,0.0,0.0,0.0,0.0,1.3038672796888917e-12,0.0,0.019613476040070653,0.0011553817726062503,0.0,0.012577829165920812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2763819095477387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024904789116113005,0.0023287141189269347,0.0,0.014251426428257673,0.0,0.0,0.0,0.0,0.0,0.0,0.0003251653143452514,0.0,0.0,9.412124848260843e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0007434540843320623,0.0007049763007417067,0.0,0.014668595595193543,0.0,0.0,0.0,0.0,0.0,0.0,0.03432147232007178,0.002424781460967937,0.0,0.00955057047339592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30150753768844224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07582830833430546,0.0019130692880697862,0.0,0.01128171146630321,0.0,0.0,0.0,0.0,0.0,0.0,0.00269364494858393,0.0,0.0,4.5543037582992175e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0009681846204754128,0.0009896912646197552,0.0,0.011120152889667527,0.0,0.0,0.0,0.0,0.0,0.0,0.028926434171423054,0.0013840979868135455,0.0,0.011431115500069564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.716430684527346e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32663316582914576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045888232373387315,0.0011751740195721247,0.0,0.014194257813149584,0.0,0.0,0.0,0.0,0.0,0.0,0.003735501823507982,0.0,0.0,0.00029576860480090935,0.0,0.0,0.0,0.0,0.0,0.0,0.003175006570108636,1.8750763838748357e-05,0.0,0.002616645502041834,0.0,0.0,0.0,0.0,0.0,0.0,0.04318066976680245,0.0025246380658985805,0.0,0.044624409016239465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5021430859183185e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35175879396984927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0632746403965681,0.000507610652346042,0.0,0.02331529012915653,0.0,0.0,0.0,0.0,0.0,0.0,0.0032423052130510373,3.4071672210631146e-12,0.0,0.001652174112588663,0.0,0.0,0.0,0.0,0.0,0.0,0.00017262442991606647,1.3229479086923073e-09,0.0,0.0073169128052595015,0.0,0.0,0.0,0.0,0.0,0.0,0.031370865049511025,0.00269863357230644,0.0,0.025987401996162465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017542085632369617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3768844221105528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01770136957936353,0.0007532795722588778,0.0,0.025791367599747053,0.0,0.0,0.0,0.0,0.0,0.0,0.003104959563650276,7.376693223502787e-07,0.0,0.0027806672503071835,0.0,0.0,0.0,0.0,0.0,0.0,0.00020043613664915644,2.1542184403053195e-16,0.0,0.0012253875496417515,0.0,0.0,0.0,0.0,0.0,0.0,0.03053713003571337,0.0008983573245890815,0.0,0.023027055915960812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008865613333188995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4020100502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03160802932965705,0.0010477743788808076,0.0,0.03554481954603603,0.0,0.0,0.0,0.0,0.0,0.0,7.768509255275631e-05,0.00044054552878540525,0.0,0.0025723517809704394,0.0,0.0,0.0,0.0,0.0,0.0,0.0018471524362536698,0.0,0.0,0.0053950980613910885,0.0,0.0,0.0,0.0,0.0,0.0,0.02400112750687011,7.28572800970261e-05,0.0,0.01058700837864998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018803186064355474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4271356783919598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03672112712163624,0.0016189127708154678,0.0,0.03133246259640893,0.0,0.0,0.0,0.0,0.0,0.0,8.46586406458428e-09,0.001890068364702472,0.0,0.0011750076680359927,0.0,0.0,0.0,0.0,0.0,0.0,0.003296434058422818,0.0,0.0,0.0075329979599836755,0.0,0.0,0.0,0.0,0.0,0.0,0.013719164021735855,4.75303263833734e-08,3.576217780587396e-14,0.021222532661508337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001219578864499052,0.0,0.0,1.9916524826185878e-14,0.0,0.0,0.0,0.0,0.0
0.45226130653266333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02987879472588949,0.0011114668326723145,0.0,0.015555257801589636,0.0,0.0,0.0,0.0,0.0,0.0,3.147465006106251e-05,0.00021570712046596214,0.0,0.002931889375887723,0.0,0.0,0.0,0.0,0.0,0.0,0.0016484070320560507,5.5075524092191505e-15,0.0,0.005803437782525339,0.0,0.0,0.0,0.0,0.0,0.0,0.0164887424390509,4.2844887827507535e-05,1.2566922551098407e-07,0.03174619057823992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004388603008417148,0.0,0.0,2.3782960829018663e-08,0.0,0.0,0.0,0.0,0.0
0.47738693467336685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03010907231253883,0.00018899521593667212,0.0,0.024267585223233766,0.0,0.0,0.0,0.0,0.0,0.0,0.004139496041927256,0.0007244152028398134,0.0,0.004474443533547374,0.0,0.0,0.0,0.0,0.0,0.0,9.814000509292423e-06,1.1829331564143555e-08,0.0,0.0044047032761653235,0.0,0.0,0.0,0.0,0.0,0.0,0.01844979417318917,0.003579477826128699,0.0010699824255117631,0.02834941317979097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013077574047247551,0.0,0.0,7.029969221063747e-05,0.0,0.0,0.0,0.0,0.0
0.5025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02316221227934601,3.09086373091917e-05,0.0,0.040116872508501954,0.0,0.0,0.0,0.0,0.0,0.0,0.007593734001139784,0.00011627109416423392,0.0,0.004304175044663812,0.0,0.0,0.0,0.0,0.0,0.0,6.390947649165921e-05,6.113875711180178e-05,0.0,3.904893187459589e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.013300442528532873,0.015115265583331764,0.037650842183492496,0.019962062103815372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.443514113772331e-05,0.0,0.0,0.0010240183745337658,0.0,0.0,0.0,0.0,0.0
0.5276381909547739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01681706318693482,0.0006442759028838226,0.0,0.033163062933986076,0.0,0.0,0.0,0.0,0.0,0.0,0.0016043884273870734,1.1816605147295403e-07,0.0,0.0035698652220857562,0.0,0.0,0.0,0.0,0.0,0.0,0.002737966393077035,0.001394415654074877,0.0,1.144436277052492e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.037833191001332166,0.007623979357709443,0.01977583761050049,0.016852220168664177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020223776314943115,0.0,0.0,0.00028895336895468066,0.0,0.0,0.0,0.0,0.0
