Distance,Rh-Rh,Rh-C,Rh-O,Rh-P,Rh-H,Rh-Br,Rh-F,Rh-Cl,Rh-S,Rh-N,C-Rh,O-Rh,P-Rh,H-Rh,Br-Rh,F-Rh,Cl-Rh,S-Rh,N-Rh
0.0,0.0,0.04957355376743703,0.002640385568656748,1.9917959498871495e-05,0.05208533797218894,0.0,0.0,0.0,0.0,0.004071308934285907,0.04957355376743703,0.002640385568656748,1.9917959498871495e-05,0.05208533797218894,0.0,0.0,0.0,0.0,0.004071308934285907
0.050505050505050504,0.0,0.10989057780762523,0.007136878006216858,0.00012928582096058134,0.09942641226668371,0.0,0.0,0.0,0.0,0.006936896139584974,0.10989057780762523,0.007136878006216858,0.00012928582096058134,0.09942641226668371,0.0,0.0,0.0,0.0,0.006936896139584974
0.10101010101010101,0.0,0.19855557519678774,0.01566795347461565,0.000654536718595216,0.1561943516636857,0.0,0.0,0.0,0.0,0.009207405401365141,0.19855557519678774,0.01566795347461565,0.000654536718595216,0.1561943516636857,0.0,0.0,0.0,0.0,0.009207405401365141
0.15151515151515152,0.0,0.2940354151362242,0.028205329072049635,0.002585186255663482,0.20717525875190163,0.0,0.0,0.0,0.0,0.009520659600289052,0.2940354151362242,0.028205329072049635,0.002585186255663482,0.20717525875190163,0.0,0.0,0.0,0.0,0.009520659600289052
0.20202020202020202,0.0,0.35901175171784167,0.041940116623933855,0.007967296896422211,0.23969741261179162,0.0,0.0,0.0,0.0,0.007669313405520544,0.35901175171784167,0.041940116623933855,0.007967296896422211,0.23969741261179162,0.0,0.0,0.0,0.0,0.007669313405520544
0.25252525252525254,0.0,0.36481094236718736,0.051654451329732426,0.01916307437260879,0.24897194190991415,0.0,0.0,0.0,0.0,0.00481274378774653,0.36481094236718736,0.051654451329732426,0.01916307437260879,0.24897194190991415,0.0,0.0,0.0,0.0,0.00481274378774653
0.30303030303030304,0.0,0.3152281383655066,0.05255318602121339,0.03597604072154064,0.2342066410361145,0.0,0.0,0.0,0.0,0.0023526021207949587,0.3152281383655066,0.05255318602121339,0.03597604072154064,0.2342066410361145,0.0,0.0,0.0,0.0,0.0023526021207949587
0.35353535353535354,0.0,0.2436207306139522,0.04385513342136411,0.05272278469980284,0.19640685219149498,0.0,0.0,0.0,0.0,0.0008957415919984564,0.2436207306139522,0.04385513342136411,0.05272278469980284,0.19640685219149498,0.0,0.0,0.0,0.0,0.0008957415919984564
0.40404040404040403,0.0,0.18365160621590512,0.02974093566500066,0.06031781643761415,0.14360869760921172,0.0,0.0,0.0,0.0,0.0002656085609609243,0.18365160621590512,0.02974093566500066,0.06031781643761415,0.14360869760921172,0.0,0.0,0.0,0.0,0.0002656085609609243
0.45454545454545453,0.0,0.14461508226853406,0.01624006650403954,0.053871950104562125,0.09258598584700935,0.0,0.0,0.0,0.0,6.13284563340837e-05,0.14461508226853406,0.01624006650403954,0.053871950104562125,0.09258598584700935,0.0,0.0,0.0,0.0,6.13284563340837e-05
0.5050505050505051,0.0,0.11531007759960359,0.007083731543224806,0.0375611523705484,0.05941386291446144,0.0,0.0,0.0,0.0,1.1024753507814305e-05,0.11531007759960359,0.007083731543224806,0.0375611523705484,0.05941386291446144,0.0,0.0,0.0,0.0,1.1024753507814305e-05
0.5555555555555556,0.0,0.08476828153863979,0.0024527010997321503,0.02044304584934526,0.048106372665883725,0.0,0.0,0.0,0.0,1.542699660814526e-06,0.08476828153863979,0.0024527010997321503,0.02044304584934526,0.048106372665883725,0.0,0.0,0.0,0.0,1.542699660814526e-06
0.6060606060606061,0.0,0.05339736366881786,0.0006709190431817432,0.008684341808123502,0.04925039198131675,0.0,0.0,0.0,0.0,1.680012853895235e-07,0.05339736366881786,0.0006709190431817432,0.008684341808123502,0.04925039198131675,0.0,0.0,0.0,0.0,1.680012853895235e-07
0.6565656565656566,0.0,0.027763514607907387,0.00014447787872498918,0.0028790610152419956,0.049178131052071285,0.0,0.0,0.0,0.0,1.4235468217298127e-08,0.027763514607907387,0.00014447787872498918,0.0028790610152419956,0.049178131052071285,0.0,0.0,0.0,0.0,1.4235468217298127e-08
0.7070707070707071,0.0,0.01170468821004794,2.442799669303801e-05,0.0007447507509749733,0.040819865159666256,0.0,0.0,0.0,0.0,9.383521280078206e-10,0.01170468821004794,2.442799669303801e-05,0.0007447507509749733,0.040819865159666256,0.0,0.0,0.0,0.0,9.383521280078206e-10
0.7575757575757576,0.0,0.003960845500963076,3.2363276127096874e-06,0.0001502892188958124,0.0268167506445025,0.0,0.0,0.0,0.0,4.810621593328031e-11,0.003960845500963076,3.2363276127096874e-06,0.0001502892188958124,0.0268167506445025,0.0,0.0,0.0,0.0,4.810621593328031e-11
0.8080808080808081,0.0,0.001068128063511732,3.354360924797771e-07,2.3653824098144277e-05,0.013774859916562788,0.0,0.0,0.0,0.0,1.917713047759657e-12,0.001068128063511732,3.354360924797771e-07,2.3653824098144277e-05,0.013774859916562788,0.0,0.0,0.0,0.0,1.917713047759657e-12
